movieId,title,genres,titles
5399,Scarface (1932),Crime|Drama,scarface 
5400,Dinner at Eight (1933),Comedy|Drama|Romance,dinner at eight 
5401,Gold Diggers of 1933 (1933),Musical,gold diggers of 1933 
5402,"Atalante, L' (1934)",Comedy|Drama|Romance,atalante
5403,Fury (1936),Drama|Film-Noir,fury 
5404,Libeled Lady (1936),Comedy|Romance,libeled lady 
5405,Mr. Deeds Goes to Town (1936),Comedy|Romance,mr. deeds goes to town 
5406,Camille (1936),Drama|Romance,camille 
5407,Captains Courageous (1937),Adventure|Drama,captains courageous 
5408,Stage Door (1937),Drama,stage door 
5409,Holiday (1938),Comedy|Drama|Romance,holiday 
5410,Wuthering Heights (1939),Drama|Romance,wuthering heights 
5411,"Letter, The (1940)",Drama|Film-Noir,letter
5412,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,here comes mr. jordan 
5413,Random Harvest (1942),Drama|Romance,random harvest 
5414,Tales of Manhattan (1942),Comedy|Drama,tales of manhattan 
5415,Day of Wrath (Vredens dag) (1943),Drama,day of wrath 
5416,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,miracle of morgan's creek
5417,Mr. Skeffington (1944),Drama|Romance,mr. skeffington 
5418,Great Expectations (1946),Drama,great expectations 
5419,"Stranger, The (1946)",Drama|Film-Noir|Thriller,stranger
5420,Easter Parade (1948),Musical|Romance,easter parade 
5421,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,lady from shanghai
5422,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,three musketeers
5423,Unfaithfully Yours (1948),Comedy,unfaithfully yours 
5424,"Letter to Three Wives, A (1949)",Comedy|Drama,letter to three wives
5425,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,annie get your gun 
5426,King Solomon's Mines (1950),Action|Adventure|Romance,king solomon's mines 
5427,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,young and the damned
5428,"Star Is Born, A (1954)",Drama|Musical,star is born
5429,The Wild One (1953),Drama,the wild one 
5430,Confidential Report (1955),Crime|Drama|Mystery|Thriller,confidential report 
5431,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,night and fog 
5432,Teacher's Pet (1958),Comedy|Romance,teacher's pet 
5433,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,human condition ii
5434,Pickpocket (1959),Crime|Drama,pickpocket 
5435,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,when a woman ascends the stairs 
5436,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,human condition iii
5437,Advise and Consent (1962),Drama,advise and consent 
5438,Harakiri (Seppuku) (1962),Drama,harakiri 
5439,"Music Man, The (1962)",Children|Comedy|Musical|Romance,music man
5440,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,carabineers
5441,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,hush... hush
5442,Onibaba (1964),Drama|Horror|War,onibaba 
5443,Robinson Crusoe on Mars (1964),Sci-Fi,robinson crusoe on mars 
5444,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,battle of algiers
5445,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,charlie brown christmas
5446,Major Dundee (1965),Adventure|War|Western,major dundee 
5447,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,thousand clowns
5448,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,andrei rublev 
5449,Au Hasard Balthazar (1966),Crime|Drama,au hasard balthazar 
5450,Batman (1966),Action|Adventure|Comedy,batman 
5451,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,closely watched trains 
5452,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,tokyo drifter 
5453,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,branded to kill 
5454,Play Time (a.k.a. Playtime) (1967),Comedy,play time 
5455,Point Blank (1967),Action|Crime|Drama|Thriller,point blank 
5456,Titicut Follies (1967),Documentary|Drama,titicut follies 
5457,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,asterix and cleopatra 
5458,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,diamond arm
5459,Sympathy for the Devil (1968),Documentary|Musical,sympathy for the devil 
5460,"Yours, Mine and Ours (1968)",Children|Comedy,yours
5461,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,claire's knee 
5462,Performance (1970),Crime|Drama|Thriller,performance 
5463,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,white sun of the desert
5464,Zabriskie Point (1970),Drama|Romance,zabriskie point 
5465,Duel (1971),Action|Mystery|Thriller,duel 
5466,They Call Me Trinity (1971),Comedy|Western,they call me trinity 
5467,"Topo, El (1970)",Fantasy|Western,topo
5468,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,dr. phibes rises again 
5469,Charley Varrick (1973),Crime|Drama|Thriller,charley varrick 
5470,Dark Star (1974),Comedy|Sci-Fi|Thriller,dark star 
5471,Sisters (1973),Horror|Thriller,sisters 
5472,Turkish Delight (Turks fruit) (1973),Drama|Romance,turkish delight 
5473,California Split (1974),Comedy|Drama,california split 
5474,Emmanuelle (1974),Drama|Romance,emmanuelle 
5475,Gone in 60 Seconds (1974),Action|Crime|Drama,gone in 60 seconds 
5476,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,holy mountain
5477,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,twelve tasks of asterix
5478,French Connection II (1975),Action|Crime|Drama|Thriller,french connection ii 
5479,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,irony of fate
5480,"Passenger, The (Professione: reporter) (1975)",Drama,passenger
5481,Trilogy of Terror (1975),Horror|Thriller,trilogy of terror 
5482,1900 (Novecento) (1976),Drama|War,1900 
5483,Futureworld (1976),Sci-Fi|Thriller,futureworld 
5484,Harlan County U.S.A. (1976),Documentary,harlan county u.s.a. 
5485,Silver Streak (1976),Action|Comedy|Crime,silver streak 
5486,High Anxiety (1977),Comedy|Thriller,high anxiety 
5487,"New York, New York (1977)",Drama|Musical|Romance,new york
5488,"Turning Point, The (1977)",Drama|Romance,turning point
5489,Five Deadly Venoms (1978),Action,five deadly venoms 
5490,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,last hurrah for chivalry 
5491,"Clonus Horror, The (1979)",Horror|Sci-Fi,clonus horror
5492,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,snake in the eagle's shadow 
5493,Hair (1979),Comedy|Drama|Musical,hair 
5494,Love at First Bite (1979),Comedy|Horror|Romance,love at first bite 
5495,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,hitch hikers guide to the galaxy
5496,Smiley's People (1982),Drama|Mystery,smiley's people 
5497,Blue Thunder (1983),Action|Crime|Drama,blue thunder 
5498,"Day After, The (1983)",Drama|Sci-Fi,day after
5499,Eddie Murphy Delirious (1983),Comedy|Documentary,eddie murphy delirious 
5500,"Norte, El (1984)",Adventure|Drama,norte
5501,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,twilight zone: the movie 
5502,Boy Meets Girl (1984),Drama,boy meets girl 
5503,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,cloak & dagger 
5504,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,ewok adventure
5505,"Silent Night, Deadly Night (1984)",Horror|Thriller,silent night
5506,"Times of Harvey Milk, The (1984)",Documentary,times of harvey milk
5507,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,what have i done to deserve this? 
5508,Anne of Green Gables (1985),Children|Drama,anne of green gables 
5509,Death of a Salesman (1985),Drama,death of a salesman 
5510,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,ewoks: the battle for endor 
5511,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,police story 
5512,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,quiet earth
5513,Spies Like Us (1985),Comedy,spies like us 
5514,White Nights (1985),Drama,white nights 
5515,'Round Midnight (1986),Drama|Musical,'round midnight 
5516,Club Paradise (1986),Comedy,club paradise 
5517,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,sacrifice
5518,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,better tomorrow
5519,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,decalogue
5520,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,g.i. joe: the movie 
5521,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,hell comes to frogtown 
5522,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,law of desire 
5523,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,prince of darkness 
5524,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,chinese ghost story
5525,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,better tomorrow ii
5526,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,bourne identity
5527,Dominick and Eugene (1988),Drama,dominick and eugene 
5528,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,killer klowns from outer space 
5529,Moonwalker (1988),Musical,moonwalker 
5530,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,alice 
5531,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,life is a long quiet river 
5532,Lonesome Dove (1989),Adventure|Drama|Western,lonesome dove 
5533,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,kiki's delivery service 
5534,Almost an Angel (1990),Comedy,almost an angel 
5535,Cry-Baby (1990),Comedy|Musical|Romance,cry-baby 
5536,Bullet in the Head (1990),Action|Drama|War,bullet in the head 
5537,Ghost Dad (1990),Comedy|Fantasy,ghost dad 
5538,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,it 
5539,Ju Dou (1990),Drama,ju dou 
5540,"Krays, The (1990)",Drama,krays
5541,Lionheart (1990),Action,lionheart 
5542,Nuns on the Run (1990),Comedy|Crime,nuns on the run 
5543,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,patlabor: the movie 
5544,State of Grace (1990),Crime|Drama|Thriller,state of grace 
5545,35 Up (1991),Documentary,35 up 
5546,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,days of being wild 
5547,Begotten (1990),Drama|Horror,begotten 
5548,Dutch (1991),Comedy,dutch 
5549,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,hearts of darkness: a filmmakers apocalypse 
5550,Johnny Stecchino (1991),Comedy,johnny stecchino 
5551,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,riki-oh: the story of ricky 
5552,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,mannequin 2: on the move 
5553,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,only yesterday 
5554,Other People's Money (1991),Comedy|Drama|Romance,other people's money 
5555,Quigley Down Under (1990),Adventure|Drama|Western,quigley down under 
5556,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,prime suspect 2 
5557,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,captain america 
5558,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,city hunter 
5559,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,porco rosso 
5560,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,stolen children 
5561,Ladybugs (1992),Comedy,ladybugs 
5562,"Mambo Kings, The (1992)",Drama|Musical,mambo kings
5563,Shining Through (1992),Drama|Romance|Thriller|War,shining through 
5564,Sidekicks (1992),Action|Adventure|Children|Comedy,sidekicks 
5565,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,heart in winter
5566,Visions of Light: The Art of Cinematography (1992),Documentary,visions of light: the art of cinematography 
5567,Bad Boy Bubby (1993),Drama,bad boy bubby 
5568,Barbarians at the Gate (1993),Drama,barbarians at the gate 
5569,Fortress (1992),Action|Sci-Fi,fortress 
5570,Mr. Nanny (1993),Action|Children|Comedy,mr. nanny 
5571,"Snapper, The (1993)",Comedy|Drama,snapper
5572,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,sonatine 
5573,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,stand
5574,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,darkman ii: return of durant
5575,Freaked (1993),Comedy|Sci-Fi,freaked 
5576,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,fist of legend 
5577,Major League II (1994),Comedy,major league ii 
5578,My Father the Hero (1994),Comedy|Romance,my father the hero 
5579,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,pure formality
5580,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,langoliers
5581,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,last wedding
5582,Last of the Dogmen (1995),Adventure|Western,last of the dogmen 
5583,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,whisper of the heart 
5584,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,street fighter ii: the animated movie 
5585,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,summer's tale
5586,"Late Shift, The (1996)",Comedy,late shift
5587,Pusher (1996),Crime|Thriller,pusher 
5588,Emma (1996),Romance,emma 
5589,"Boxer, The (1997)",Drama|Thriller,boxer
5590,Gummo (1997),Drama,gummo 
5591,Nirvana (1997),Action|Sci-Fi,nirvana 
5592,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,lion king ii: simba's pride
5593,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,from the earth to the moon 
5594,Beowulf (1999),Action|Horror|Sci-Fi,beowulf 
5595,RKO 281 (1999),Drama,rko 281 
5596,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,from dusk till dawn 2: texas blood money 
5597,Gia (1998),Drama|Romance,gia 
5598,Thursday (1998),Action|Crime|Thriller,thursday 
5599,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,who am i? 
5600,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,merlin 
5601,Brave New World (1998),Sci-Fi,brave new world 
5602,Addams Family Reunion (1998),Children|Comedy|Fantasy,addams family reunion 
5603,Purgatory (1999),Fantasy|Western,purgatory 
5604,Bleeder (1999),Drama|Thriller,bleeder 
5605,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,dark portals: the chronicles of vidocq  
5606,Candyman 3: Day of the Dead (1999),Horror,candyman 3: day of the dead 
5607,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,batman/superman movie
5608,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,neon genesis evangelion: the end of evangelion 
5609,Style Wars (1983),Documentary,style wars 
5610,In July (Im Juli) (2000),Comedy|Romance,in july 
5611,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,kirikou and the sorceress 
5612,Taxi 2 (2000),Action|Comedy,taxi 2 
5613,If These Walls Could Talk 2 (2000),Drama|Romance,if these walls could talk 2 
5614,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy,10th kingdom
5615,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,wind will carry us
5616,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,2046 
5617,Bartleby (2001),Comedy|Drama,bartleby 
5618,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,batman beyond: return of the joker 
5619,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,audition 
5620,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy,nine lives of tomas katz
5621,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,monday 
5622,Paradise Lost 2: Revelations (2000),Documentary,paradise lost 2: revelations 
5623,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,asterix & obelix: mission cleopatra 
5624,Daria: Is It Fall Yet? (2000),Animation|Comedy,daria: is it fall yet? 
5625,Late Night Shopping (2001),Comedy,late night shopping 
5626,61* (2001),Drama,61* 
5627,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,joint security area 
5628,Ripley's Game (2002),Drama|Thriller,ripley's game 
5629,Jalla! Jalla! (2000),Comedy|Drama|Romance,jalla! jalla! 
5630,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,teknolust 
5631,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller,accidental spy
5632,Darkness (2002),Horror|Mystery,darkness 
5633,Blood: The Last Vampire (2000),Action|Animation|Horror,blood: the last vampire 
5634,Blueberry (2004),Adventure|Western,blueberry 
5635,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,american psycho ii: all american girl 
5636,Ali G Indahouse (2002),Comedy,ali g indahouse 
5637,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,dead or alive 2: tôbôsha 
5638,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,cube 2: hypercube 
5639,Pulse (Kairo) (2001),Horror|Mystery|Thriller,pulse 
5640,Dog Days (Hundstage) (2001),Drama,dog days 
5641,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,my sassy girl 
5642,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,nothing 
5643,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,undertaking betty 
5644,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,dead or alive: final 
5645,Fubar (2002),Comedy,fubar 
5646,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,happiness of the katakuris
5647,Dead End (2003),Comedy|Horror|Mystery|Thriller,dead end 
5648,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,sympathy for mr. vengeance 
